Id,SalePrice
1767,221578.18390020062
1768,142380.49736969077
1769,168706.83912139043
1770,151101.70674180554
1771,126193.97026795593
1772,138308.52952624424
1773,132803.04140731515
1774,130259.63995631652
1775,135191.5849883347
1776,124134.50592119675
1777,115121.08367985951
1778,137189.94840193083
1779,113235.82455564482
1780,163998.10171986523
1781,128319.36941093137
1782,93591.24921527228
1783,133034.33333779423
1784,108584.44813347938
1785,117818.25856213107
1786,142756.66027159835
1787,164669.30149691243
1788,57919.36464733798
1789,96794.51921790464
1790,84476.14366122807
1791,169187.13410788632
1792,151592.03365222746
1793,134631.70804502253
1794,144864.4862812778
1795,133796.25627996324
1796,120025.18366524605
1797,120762.20244284955
1798,126496.28550075808
1799,107565.01729014958
1800,129261.23118656765
1801,133922.82721137555
1802,133100.96551558658
1803,152377.58695857064
1804,144092.22746510012
1805,138068.83334511166
1806,122514.05470283052
1807,125568.99627985501
1808,110998.25950451317
1809,111885.91179869251
1810,147992.3535015882
1811,91751.90977714142
1812,103961.2719069594
1813,124298.69871653283
1814,98609.20704357384
1815,60305.86507169839
1816,97919.69217176936
1817,118129.69731772522
1818,145004.781313075
1819,122316.39869193929
1820,68657.07787020056
1821,106723.47336283226
1822,153559.56610752534
1823,50293.51572358773
1824,130046.54914224698
1825,135686.44122934007
1826,98103.69292891867
1827,108523.57787160641
1828,134019.73505700033
1829,116411.99556094034
1830,134985.96845545137
1831,153625.5640559927
1832,101291.88701364998
1833,132673.24663184158
1834,124523.90994662608
1835,127834.52513259096
1836,120945.26705426844
1837,90124.82686607866
1838,121137.56084722777
1839,92230.87193732742
1840,156589.007149758
1841,134744.33354900885
1842,88618.97840758035
1843,136622.9145540662
1844,128558.52065809765
1845,144043.57747156228
1846,154932.355586318
1847,163925.3057348399
1848,56996.86728526541
1849,104008.35882301975
1850,124245.24528251705
1851,152343.8595553655
1852,132379.71594381687
1853,136179.98446554263
1854,170606.6552028863
1855,152895.05203362103
1856,215636.631544581
1857,158854.43190152687
1858,138648.7546834569
1859,117772.3351950955
1860,148128.42278274478
1861,117735.0139664139
1862,259765.72204024217
1863,255368.7628093754
1864,255149.07562850858
1865,326697.35051182
1866,331060.53991434193
1867,233553.5347762303
1868,299053.2067431194
1869,204165.71632957907
1870,230611.1413704803
1871,241350.37194364547
1872,179818.35933193695
1873,248522.58439163852
1874,144008.08291204492
1875,216462.85876939548
1876,195737.92425460697
1877,218657.65179081852
1878,204035.01449179408
1879,132261.71566226843
1880,135336.0683098382
1881,260334.06370891997
1882,255131.34972389138
1883,196441.29486418943
1884,205184.35631981897
1885,245488.6284777785
1886,289430.5044557111
1887,201219.2666045133
1888,277834.15661719337
1889,172849.54302962087
1890,131897.09073465725
1891,133544.07394355728
1892,110523.81456188965
1893,127593.83996328141
1894,126742.97785141083
1895,137320.66914843544
1896,121870.02816537273
1897,117321.50527573415
1898,117090.43237329714
1899,147331.72004678898
1900,132446.2700396961
1901,166385.43379108794
1902,142445.51704710294
1903,195801.9321237553
1904,142464.93556928015
1905,192515.51823945515
1906,157695.7940473968
1907,205368.8001220753
1908,119328.96764656455
1909,137701.47354212726
1910,128267.45124199879
1911,193557.0072305425
1912,299166.9868222614
1913,150130.8225779729
1914,59258.46580207307
1915,343047.19192787056
1916,64898.22558722761
1917,248957.1226140941
1918,137279.97120453537
1919,165300.97059342513
1920,161080.51271253423
1921,417297.7264107368
1922,306922.4178787668
1923,214945.8154865115
1924,227476.1564874011
1925,210619.0551817055
1926,404704.2506905937
1927,136722.05746091797
1928,161531.8592185076
1929,121208.48955954182
1930,133604.9280618125
1931,146464.91087348477
1932,140225.53179110395
1933,178818.47368138874
1934,182329.0415573678
1935,174083.55752281254
1936,188196.76989137928
1937,187776.21402522747
1938,176282.70182868972
1939,233534.78016520402
1940,188145.94304824132
1941,176504.7028469415
1942,183125.14806188634
1943,196506.115172417
1944,324307.63070785033
1945,376538.4843989413
1946,148976.9865795922
1947,290614.6936812311
1948,155343.1201334614
1949,247384.23702288241
1950,189365.21081285068
1951,263235.2269344891
1952,223621.7096356774
1953,165814.40170272047
1954,182368.37131879557
1955,131523.61803560003
1956,283875.64514742896
1957,162210.4431086644
1958,314723.162891404
1959,142279.723374203
1960,116983.54263032594
1961,119068.69884263408
1962,95117.40725687928
1963,103576.47691496485
1964,107706.05747997446
1965,137524.19525747906
1966,138493.6014420623
1967,294529.2859305738
1968,449105.94004276936
1969,385845.78320380836
1970,437204.72219539684
1971,430213.0842648063
1972,356327.4914299368
1973,279026.2234342275
1974,327131.38949183846
1975,422352.2461723504
1976,263800.26045546244
1977,381123.17596161267
1978,363912.5521769651
1979,328735.98900960997
1980,193343.01222756613
1981,346223.2330655679
1982,221333.5149753772
1983,205531.23577222571
1984,170339.71354812777
1985,219325.01706079117
1986,223839.60152389994
1987,176580.41327107124
1988,181207.57612440255
1989,192753.85183150298
1990,218788.59727502128
1991,221602.44787355684
1992,209968.9761061366
1993,168791.62593328964
1994,239522.32959280862
1995,181369.82430302838
1996,258607.34501933918
1997,311099.1896924671
1998,344410.34269868414
1999,262354.2024582071
2000,311011.3509487194
2001,275373.7908883554
2002,249468.0922005188
2003,259357.47754991407
2004,285434.3679357164
2005,221957.3815513104
2006,222539.72070561635
2007,248157.84976583582
2008,209330.07362004803
2009,190825.55813513373
2010,194620.8452187248
2011,132822.1049212596
2012,176185.62586480696
2013,183628.7872864409
2014,187884.26707241763
2015,200044.86717394303
2016,195986.3759428552
2017,194923.8208502378
2018,128652.78858216549
2019,135232.16985072385
2020,111874.22584156554
2021,114436.37061686507
2022,172772.8749172651
2023,148762.35334714904
2024,263567.40297010966
2025,328590.7373044338
2026,178294.69367559577
2027,156407.79787196874
2028,157935.4786893896
2029,161894.2007890679
2030,265487.9613734307
2031,224617.45033864013
2032,249162.62465150352
2033,250031.34597114363
2034,164186.9311631791
2035,207822.16961636845
2036,187661.2879925033
2037,191279.1292292245
2038,291916.29136983946
2039,213878.58473555808
2040,288243.49921341595
2041,266425.09450495034
2042,203607.7879479391
2043,160978.4680116357
2044,156849.13585405314
2045,207846.06598489982
2046,138954.2399315242
2047,149265.95063574758
2048,136519.71863403457
2049,137510.77519317923
2050,170690.17383563996
2051,104977.5726666908
2052,130943.65599480357
2053,144650.16442189045
2054,92376.26818160678
2055,156358.58844967125
2056,143264.87192682506
2057,123871.74773574725
2058,229134.25426123798
2059,137117.21427202495
2060,172230.50045721006
2061,171777.00075318394
2062,135074.96050982553
2063,107909.22963899768
2064,145108.43975273363
2065,124746.04562324999
2066,169391.52607139235
2067,124499.99588564808
2068,141173.23658268552
2069,85012.1594092032
2070,110340.86644920577
2071,100761.98595107619
2072,124723.71965541651
2073,141158.35643298156
2074,176837.01889992537
2075,142453.11331058227
2076,122337.93005914602
2077,146394.34785869025
2078,130455.84625853958
2079,128916.12673531014
2080,121902.72769214638
2081,124329.28115009853
2082,117859.77831118001
2083,141800.4342373432
2084,110798.53532143333
2085,128524.72806213853
2086,103769.24481370307
2087,120406.16769232646
2088,110149.81264814813
2089,81981.74313910729
2090,123044.30035980175
2091,115814.18948038697
2092,130174.7653779493
2093,121266.61547248028
2094,104553.40713895358
2095,139459.25539921536
2096,82048.78611461406
2097,95990.7169685669
2098,139135.10117594025
2099,56817.409077836564
2100,88008.75445298893
2101,120951.1114243245
2102,125439.28590671594
2103,106365.56374464209
2104,128453.57718452672
2105,113144.3358859516
2106,72675.96820395855
2107,206463.92399206283
2108,114543.91788062245
2109,113207.24667368284
2110,130667.95174902208
2111,130538.38868511491
2112,144076.0422406642
2113,121409.26626031486
2114,109185.85222833863
2115,159651.5187284262
2116,123417.68923549408
2117,151622.4998915935
2118,126120.58314988646
2119,104836.88742567418
2120,112028.86852508059
2121,87308.03913087027
2122,107153.35350731095
2123,88198.18682433486
2124,165609.30446717222
2125,131427.51592629644
2126,149190.54740298112
2127,143160.01970188634
2128,119132.5626314218
2129,93255.37489145753
2130,132747.45304300563
2131,144404.47034496616
2132,115768.11958960074
2133,127954.23341798749
2134,118984.3111873384
2135,101124.3246313986
2136,73254.11277572224
2137,117734.78498999073
2138,134769.00745640448
2139,148988.72753253285
2140,140033.31027738025
2141,137323.90346992004
2142,133696.216744729
2143,151225.60264494622
2144,122021.32371673766
2145,136983.05511417653
2146,148778.1062083148
2147,139055.93147509283
2148,133235.74242039846
2149,138827.3648761989
2150,221203.41340971037
2151,113162.29006969591
2152,178680.44643577462
2153,157102.42452351155
2154,103854.27881978796
2155,133682.80238475
2156,256451.42067324417
2157,230328.48858223963
2158,236514.67904345892
2159,211980.31795299353
2160,176157.60704473
2161,239923.379195697
2162,367788.83639043715
2163,356186.13478839764
2164,237235.05400750312
2165,194051.31790104473
2166,146917.85592948383
2167,213275.1545389144
2168,202185.7457337181
2169,193662.6031220487
2170,215872.0425570038
2171,141713.42624708425
2172,133569.77609948817
2173,154536.05880433274
2174,233998.11719541953
2175,282304.7741767426
2176,308187.4940131732
2177,252220.48987062395
2178,212776.62751433786
2179,143557.58374502714
2180,216103.21588483607
2181,191160.34510947362
2182,222506.92810117852
2183,198812.57265655184
2184,130265.48130403824
2185,111538.6736616991
2186,145792.49077340498
2187,156671.82407363076
2188,154543.0332593095
2189,242373.19486219925
2190,84515.80470680167
2191,83626.02918801413
2192,92359.65957777838
2193,99583.52066532464
2194,103437.25221698484
2195,112836.47873655953
2196,101826.56978640404
2197,116731.86752755572
2198,151815.4866331829
2199,159185.5000595311
2200,135953.60473061743
2201,138920.03941150787
2202,189227.65470218696
2203,156824.46908544254
2204,186425.83338018684
2205,121225.27569512297
2206,139146.4526389883
2207,207581.72193304542
2208,240127.16576454762
2209,207892.75719402317
2210,125465.16254456856
2211,111734.36533959728
2212,116491.90135933118
2213,97942.43752966923
2214,140257.01523662635
2215,98851.18207625402
2216,139309.19403164313
2217,66566.47071265364
2218,69228.3422269878
2219,68028.70823833854
2220,66863.64759642919
2221,344241.6771162423
2222,285255.7958070444
2223,295692.5204699971
2224,213053.61588007648
2225,123064.19967798985
2226,194053.99683086426
2227,195627.19642804973
2228,263828.3594994513
2229,242121.131091094
2230,152151.45695639768
2231,208624.68408140374
2232,179298.6523595637
2233,183328.44519916762
2234,234118.7547058146
2235,231885.26748359913
2236,266970.26092535455
2237,343374.1478598575
2238,195427.95979006254
2239,104172.22330710109
2240,156083.08217565255
2241,150282.294640009
2242,130500.57537847175
2243,126453.96570514531
2244,97324.86912048495
2245,94091.51001674321
2246,146282.93608702632
2247,104001.90296468062
2248,123204.16585359289
2249,125610.57900431736
2250,133571.5626526349
2251,117587.37191176937
2252,175575.1134207573
2253,160811.51250132342
2254,176777.69673424744
2255,185506.60520670304
2256,173810.0738694944
2257,205038.09425204658
2258,165972.50888528881
2259,185213.51056479182
2260,147864.71580802585
2261,172893.86184877504
2262,207414.69529682046
2263,349950.04593394947
2264,467540.98760084854
2265,169227.83505249367
2266,271220.21018003864
2267,377378.66946552024
2268,381911.5355010235
2269,151104.2706491321
2270,185565.44205690228
2271,219626.29254939707
2272,200772.69172843453
2273,168373.6256668186
2274,180392.5518390526
2275,157472.8015197046
2276,181592.40936629265
2277,185962.75852896937
2278,147691.075279038
2279,125850.89734066575
2280,117438.3662174731
2281,180397.53210801963
2282,196152.8623491883
2283,100211.52708462348
2284,109561.57284584436
2285,133997.3696769338
2286,127227.29880021919
2287,347072.0262623287
2288,279544.9132542642
2289,400903.5667657562
2290,435403.5303208096
2291,327365.3410742833
2292,414959.3226996811
2293,500000.760770813
2294,398329.512642721
2295,469333.0981189564
2296,274565.9523608072
2297,327203.35215310985
2298,307960.2966608858
2299,380739.79437643616
2300,321195.0219397903
2301,297251.00068800146
2302,241541.4296680684
2303,234243.93480602602
2304,239014.91123173895
2305,189464.74346143162
2306,192663.18045184825
2307,194938.06003613997
2308,223155.3625458947
2309,265993.90222014324
2310,207262.20503132176
2311,201591.52885493793
2312,177351.53035651206
2313,174369.55832675775
2314,168186.42437324964
2315,178035.2785667992
2316,186471.08900713729
2317,185690.6396865763
2318,176005.3176282989
2319,174105.49407704978
2320,180951.13420920158
2321,231858.62004676057
2322,172859.5000100625
2323,179837.41894333382
2324,171908.2206932577
2325,205957.4529650307
2326,176117.18349588252
2327,208631.16143419498
2328,223687.87392869993
2329,187669.96777508463
2330,180735.82673057966
2331,358212.15554739046
2332,370445.8803013819
2333,309144.0099231615
2334,252932.48542742353
2335,262700.1649876793
2336,330913.178874506
2337,201488.8989416381
2338,280630.77469134727
2339,214493.98248770836
2340,406954.5812271891
2341,212464.1111418584
2342,226842.2100327776
2343,227174.02093291964
2344,219305.22316941922
2345,238955.19752763183
2346,208909.29453948344
2347,194066.1410879407
2348,235200.0701913503
2349,175800.9337390323
2350,296129.96591640165
2351,262096.44465723506
2352,247028.75576884593
2353,266000.760257684
2354,116286.10899687477
2355,120466.17297238555
2356,153737.9485992948
2357,196419.57379808257
2358,196647.11053600127
2359,128321.94269113861
2360,123790.14359249611
2361,141100.18016232733
2362,270214.6370443168
2363,139512.9211011766
2364,152469.54224841934
2365,221748.97113432304
2366,188629.64837480278
2367,215390.8650966329
2368,211217.8690632481
2369,215750.44521544737
2370,164094.34211663515
2371,170382.13607875048
2372,197492.99206969977
2373,261785.4739448291
2374,287236.57361555577
2375,236481.6038242528
2376,280486.32981958985
2377,347682.9438141745
2378,143012.12455768397
2379,198783.7904513169
2380,150245.6057172881
2381,158378.49284478903
2382,193888.5044988395
2383,203510.26816954868
2384,244634.14906756268
2385,160989.90661487516
2386,136577.82049296756
2387,136419.46716364147
2388,105152.71273508809
2389,131165.04825108752
2390,143043.70927792732
2391,140038.8175336019
2392,116223.66702669956
2393,157672.25994429516
2394,145791.69639129107
2395,204043.97684488975
2396,146791.897725209
2397,206430.9431207751
2398,134667.02352267384
2399,55571.52363099663
2400,61163.94435490094
2401,116456.57398801927
2402,137581.60157965735
2403,133629.40995377523
2404,150484.79153484767
2405,154560.8533313331
2406,137444.96855005808
2407,130893.97497376014
2408,138028.87663262727
2409,130458.15494700334
2410,166039.98692786784
2411,121683.6331717117
2412,146819.9160536063
2413,132266.1708150993
2414,136576.57787971143
2415,126119.87381241181
2416,124546.15673404965
2417,130465.96638753838
2418,130113.72963184919
2419,129765.31897180753
2420,123730.15885440944
2421,141193.52410203216
2422,114924.2243626404
2423,124633.31926692251
2424,154606.2499338642
2425,211072.75325198242
2426,135050.63453692076
2427,131874.95444705844
2428,168451.42777708254
2429,117015.94606214734
2430,131804.17232830077
2431,119022.9290784054
2432,139044.7585561256
2433,142971.79782151783
2434,132612.77019048948
2435,143477.4918085362
2436,109917.01296826181
2437,110081.50784071497
2438,126232.91635561199
2439,110477.50892977088
2440,121631.8539863672
2441,100091.23068664562
2442,104235.8302518885
2443,123225.15250259009
2444,128989.12214489054
2445,86130.16113505978
2446,132503.55018980024
2447,193231.422624202
2448,138544.089570782
2449,108055.51227616778
2450,152001.97215249555
2451,123738.96812391984
2452,200163.94510591438
2453,93011.83328841125
2454,117409.18043423485
2455,116444.08058370175
2456,123699.16220437006
2457,120012.12971904162
2458,114424.63005701009
2459,111157.47856352938
2460,135764.90057101884
2461,117693.57175574535
2462,130743.43365520578
2463,120359.39343592104
2464,175213.98346425855
2465,129123.93066341407
2466,114909.27853607821
2467,133552.86801808895
2468,84674.79379024729
2469,88822.3708790518
2470,179510.27115282082
2471,199891.99462264543
2472,149962.31974095487
2473,120210.928014548
2474,87443.81092313478
2475,204168.24420453393
2476,115792.4229696935
2477,132603.0318657636
2478,147525.98899165052
2479,112490.92486799735
2480,153761.02403550246
2481,125771.1874419104
2482,131624.6813574173
2483,115281.10537466001
2484,127857.95260108814
2485,125774.5444725193
2486,149493.72724911477
2487,194842.37192609732
2488,148990.03427466963
2489,147462.4396121598
2490,148862.89918880587
2491,86906.64730352657
2492,181887.28557931745
2493,145891.83997172484
2494,155803.15922075883
2495,97738.30176043508
2496,242198.52925755834
2497,150228.49812916224
2498,116042.16788155345
2499,94095.62224348841
2500,128863.71827607235
2501,139582.47405212585
2502,147771.17817721725
2503,98483.1832002919
2504,184993.24338144256
2505,219371.72768012717
2506,259340.90753974338
2507,282578.08622357174
2508,263225.45146560145
2509,217494.71479726458
2510,226934.61550965568
2511,180651.4717000928
2512,204405.53835829644
2513,220230.8380705104
2514,241086.69429072007
2515,145687.87169717325
2516,168943.33332133465
2517,135848.74098296548
2518,146665.95820840387
2519,223459.17154154018
2520,211897.27533047082
2521,193653.5470976947
2522,219503.6774770286
2523,121104.74909590009
2524,138662.2189204896
2525,149279.14851401708
2526,136651.64065707382
2527,115545.48852720749
2528,131483.3878222337
2529,129131.55513373598
2530,115815.79562544687
2531,248076.2252721176
2532,226178.73863577147
2533,200072.24931351418
2534,229495.17193404233
2535,300220.47041578294
2536,231029.61123793726
2537,210740.8314499221
2538,184703.53861569395
2539,188583.11500203286
2540,178939.82647407963
2541,182724.4240128077
2542,171029.59461595738
2543,128055.1968292704
2544,126162.69242022898
2545,134454.3987415759
2546,135048.82196120295
2547,139859.99691344157
2548,150418.69159246396
2549,160159.06560358498
2550,250575.03042436825
2551,141398.33317985228
2552,124472.2395903389
2553,82536.76487360412
2554,100439.8306444291
2555,116409.80965679369
2556,104494.67987532573
2557,114171.09529417535
2558,146980.49682970342
2559,139604.52569630856
2560,140484.79476829516
2561,131795.47371398658
2562,129840.04090231811
2563,147543.103734744
2564,183888.79904489176
2565,140032.79248537187
2566,166441.94494490806
2567,139938.59158343225
2568,186531.69636377328
2569,202215.43841350207
2570,124205.99883389926
2571,192750.50076393553
2572,143127.24777541406
2573,211158.97393831526
2574,266010.58593960066
2575,121858.541942201
2576,118878.33606586473
2577,141485.387903409
2578,85829.05124709583
2579,66352.79661320597
2580,120425.32115508601
2581,116968.19886325733
2582,108954.70528897824
2583,281103.4873624746
2584,163181.6137479213
2585,196174.82115647497
2586,228918.86484276963
2587,194532.56969202898
2588,141647.87278610026
2589,149352.13773841798
2590,211292.83694256982
2591,212780.74535302763
2592,213527.11667644142
2593,246955.09754103553
2594,173082.15290669946
2595,198271.95655111776
2596,328300.3980479552
2597,199019.64178771287
2598,268700.8710402258
2599,298417.4743220599
2600,138636.3741380292
2601,143470.50658456134
2602,84088.90364292488
2603,93717.959559923
2604,89034.61092151055
2605,82616.68805447141
2606,157186.12507493675
2607,190348.55818583124
2608,202027.2584534704
2609,165236.6490458049
2610,103424.1901774483
2611,133450.49054130292
2612,153249.16546236436
2613,129814.15701383803
2614,126719.31936789029
2615,147894.37995881715
2616,140333.37232054726
2617,184943.87074860465
2618,187875.02738443573
2619,187619.91102269225
2620,179480.6659597146
2621,182127.7366844387
2622,186660.6988949713
2623,247747.79553481223
2624,312540.5685023439
2625,319896.0629579183
2626,166479.57701031718
2627,161445.63842791598
2628,441069.13814771816
2629,469331.95288253075
2630,342440.2982013812
2631,465157.80847031524
2632,430739.9880000387
2633,303705.4235306147
2634,399271.66813608096
2635,157398.72853827782
2636,179080.69684960882
2637,169598.96675625903
2638,256481.51037510022
2639,185181.8605184572
2640,155713.72534742445
2641,107287.59807556715
2642,198882.12731504603
2643,101483.03089312033
2644,133623.907822504
2645,101266.42876240793
2646,94820.98803358623
2647,103808.28978169001
2648,141519.77939893442
2649,139391.7082543585
2650,125559.75228222448
2651,146020.29166155355
2652,412684.7730043417
2653,241982.70970141064
2654,250576.70181001996
2655,400664.6014095162
2656,332304.5088700268
2657,328490.82077705715
2658,279740.65954385203
2659,301063.5594147799
2660,359252.86239883234
2661,333958.33737987623
2662,360728.29673664115
2663,279144.4327326821
2664,262049.5745238836
2665,311252.3278756698
2666,275050.4112538577
2667,169871.8167257096
2668,179040.96918311325
2669,175797.95113621504
2670,282125.529784525
2671,179869.42705756013
2672,185405.08042176842
2673,205089.4513786445
2674,199605.5905051544
2675,165234.87684371215
2676,187979.46097503736
2677,192540.73730463974
2678,235417.46820071875
2679,267309.0950508313
2680,267373.69485061447
2681,388858.8501426339
2682,327520.11161817255
2683,468331.9606869696
2684,312144.2152238596
2685,316967.2878809756
2686,246205.87426757428
2687,315006.03443718486
2688,219985.197172387
2689,204320.33094398183
2690,440471.96121927403
2691,194823.38613291335
2692,118662.57198294088
2693,195664.546173713
2694,121935.11981692063
2695,193932.91245953055
2696,186317.27442502938
2697,191871.82136859058
2698,194235.79604717257
2699,179818.69530319047
2700,161409.2882712234
2701,158348.8262191602
2702,121411.2193643533
2703,122628.72151323147
2704,139980.2536812384
2705,128387.45238916311
2706,120550.1805478302
2707,129540.81006992573
2708,135585.77821837756
2709,103706.91125115033
2710,126266.92850695744
2711,266243.2315755861
2712,340436.8000419769
2713,167196.0577525695
2714,150048.22726099732
2715,172866.64138968743
2716,148564.589858896
2717,179834.35663223139
2718,224463.64348653454
2719,152381.47959688268
2720,163572.66525310182
2721,136953.7545886003
2722,159454.98445494758
2723,148732.6579483697
2724,129285.13893178031
2725,136323.94605606995
2726,145362.90010999565
2727,169987.33696152119
2728,170008.3347421809
2729,150768.48441564757
2730,141030.98524545864
2731,121452.0206551421
2732,122556.91290430065
2733,156302.2386981859
2734,138210.89743161708
